query_id,query_language,query,ground_truth_doc_ids,retrieved_doc_ids,sw_rate,ret_top1_lang
943534,zh-en,婴儿磨牙什么时候grow回来？,"[""7799016|en"", ""7799016|es"", ""7799016|zh""]","[""7799016|zh"", ""7072101|zh"", ""8007514|zh"", ""7645149|zh"", ""7097902|zh"", ""7762556|zh"", ""7504350|zh"", ""7492451|zh"", ""7694941|zh"", ""4227614|zh""]",0.16666666666666663,zh
943587,zh-en,boys什么时候开始刮胡子,"[""7925217|en"", ""7925217|es"", ""7925217|zh""]","[""7925217|zh"", ""1431977|zh"", ""8007514|zh"", ""7311273|zh"", ""7762556|zh"", ""7664604|zh"", ""7778459|zh"", ""7645149|zh"", ""7350586|zh"", ""7533967|zh""]",0.19999999999999996,zh
943927,zh-en,德国牧羊犬的ears什么时候竖起来,"[""7764173|en"", ""7764173|es"", ""7764173|zh""]","[""7764173|zh"", ""7311273|zh"", ""8007514|zh"", ""7492451|zh"", ""7983062|zh"", ""3654352|zh"", ""7493757|zh"", ""7610327|zh"", ""7504350|zh"", ""7616367|zh""]",0.125,zh
944231,zh-en,怀孕什么时候start韧带pains,"[""668926|en"", ""668926|es"", ""668926|zh""]","[""668926|zh"", ""7424930|zh"", ""7340916|zh"", ""4227614|zh"", ""7347253|zh"", ""1350630|zh"", ""5340259|zh"", ""7255268|zh"", ""7286297|zh"", ""7967858|zh""]",0.33333333333333337,zh
944299,zh-en,nY什么时候开始臭虫季节,"[""7885068|en"", ""7885068|es"", ""7885068|zh""]","[""7873102|zh"", ""7093441|zh"", ""7594320|zh"", ""7956187|zh"", ""7885068|zh"", ""7255377|zh"", ""7865538|zh"", ""7846366|zh"", ""7095306|zh"", ""7256129|zh""]",0.16666666666666663,zh
944593,zh-en,佛罗里达海龟什么when hatch,"[""7942141|en"", ""7942141|es"", ""7942141|zh""]","[""7942141|zh"", ""7611566|zh"", ""7689526|zh"", ""7229801|zh"", ""7525869|zh"", ""7640379|zh"", ""7638397|zh"", ""7237344|zh"", ""4084019|zh"", ""7231321|zh""]",0.4,zh
944798,zh-en,科罗拉多的leaves什么时候变色,"[""7888680|en"", ""7888680|es"", ""7888680|zh""]","[""7888680|zh"", ""7532380|zh"", ""1112922|zh"", ""7607918|zh"", ""7092164|zh"", ""4467512|zh"", ""7118824|zh"", ""7640582|zh"", ""7419262|zh"", ""4084019|zh""]",0.16666666666666663,zh
944949,zh-en,二手车prices什么时候降,"[""7737212|en"", ""7737212|es"", ""7737212|zh""]","[""7737212|zh"", ""5411390|zh"", ""3354945|zh"", ""7713624|zh"", ""7198517|zh"", ""7696322|zh"", ""7496461|zh"", ""7564636|zh"", ""7922222|zh"", ""1527073|zh""]",0.19999999999999996,zh
945058,zh-en,你什么时候申请auto loan,"[""7794117|en"", ""7794117|es"", ""7794117|zh""]","[""7794117|zh"", ""7359458|zh"", ""3937248|zh"", ""7335442|zh"", ""7349980|zh"", ""6359279|zh"", ""7067532|zh"", ""7198517|zh"", ""7148102|zh"", ""1267590|zh""]",0.19999999999999996,zh
94507,zh-en,collagen diseases symptoms,"[""7456889|en"", ""7456889|es"", ""7456889|zh""]","[""7456889|en"", ""7163459|en"", ""7643287|en"", ""3583169|en"", ""7402692|en"", ""7149808|en"", ""7163459|es"", ""7139764|en"", ""7424412|en"", ""7572965|en""]",1.0,en
945074,zh-en,你什么时候大写directions,"[""7942699|en"", ""7942699|es"", ""7942699|zh""]","[""7220109|zh"", ""7080649|zh"", ""7742808|zh"", ""7508806|zh"", ""7729353|zh"", ""7936377|zh"", ""7942699|zh"", ""1639706|zh"", ""7340167|zh"", ""7136112|zh""]",0.19999999999999996,zh
945087,zh-en,你什么时候选择座位欧洲之eurostar,"[""7843346|en"", ""7843346|es"", ""7843346|zh""]","[""7843346|zh"", ""7936377|zh"", ""7583258|zh"", ""7081268|zh"", ""7379763|zh"", ""7778501|zh"", ""7600169|zh"", ""7533570|zh"", ""7256428|zh"", ""7310605|zh""]",0.1428571428571429,zh
94516,zh-en,collagen protein是什么,"[""886795|en"", ""886795|es"", ""886795|zh""]","[""7690521|zh"", ""7834203|zh"", ""886795|zh"", ""7154432|zh"", ""7467345|zh"", ""7082607|zh"", ""7483562|zh"", ""7577350|zh"", ""7729251|zh"", ""7620802|zh""]",0.33333333333333337,zh
94523,zh-en,领定definition,"[""7529964|en"", ""7529964|es"", ""7529964|zh""]","[""7632031|zh"", ""7174697|zh"", ""7261869|zh"", ""7154219|zh"", ""107739|zh"", ""7234933|zh"", ""7522344|zh"", ""7880999|zh"", ""7715057|zh"", ""7944739|zh""]",1.0,zh
945250,zh-en,你什么时候知道你是否开始period,"[""1957660|en"", ""1957660|es"", ""1957660|zh""]","[""1957660|zh"", ""7255867|zh"", ""1245188|zh"", ""7535591|zh"", ""7315405|zh"", ""7995270|zh"", ""531291|zh"", ""7840105|zh"", ""170827|zh"", ""3132683|zh""]",0.125,zh
945526,zh-en,你什么时候使用频率table,"[""7887920|en"", ""7887920|es"", ""7887920|zh""]","[""7887920|zh"", ""7878787|zh"", ""3860357|zh"", ""7539298|zh"", ""4005338|zh"", ""7245410|zh"", ""297647|zh"", ""7216983|zh"", ""7144378|zh"", ""7571338|zh""]",0.16666666666666663,zh
945696,zh-en,受精卵什么implant,"[""7773479|en"", ""7773479|es"", ""7773479|zh""]","[""7211660|zh"", ""7833470|zh"", ""7773479|zh"", ""7233145|zh"", ""7931739|zh"", ""7288431|zh"", ""4697480|zh"", ""7433925|zh"", ""7809714|zh"", ""1350630|zh""]",0.5,zh
94612,zh-en,college honor榜gpa,"[""7364562|en"", ""7364562|es"", ""7364562|zh""]","[""7625387|zh"", ""7177292|zh"", ""7364562|zh"", ""7695178|zh"", ""7809949|zh"", ""7173708|zh"", ""7743190|zh"", ""4769297|zh"", ""7087585|zh"", ""7721425|zh""]",0.6666666666666667,zh
946235,zh-en,coweta county schools什么时候开学,"[""7887227|en"", ""7887227|es"", ""7887227|zh""]","[""7887227|zh"", ""7119241|zh"", ""7721425|zh"", ""7802127|zh"", ""5908173|zh"", ""7890657|zh"", ""8009106|zh"", ""7847653|zh"", ""7417737|zh"", ""7934596|zh""]",0.5714285714285714,zh
946315,zh-en,returned move后押金什么时候退,"[""225765|en"", ""225765|es"", ""225765|zh""]","[""7901388|zh"", ""2206887|zh"", ""3860357|zh"", ""7351928|zh"", ""7594819|zh"", ""5996243|zh"", ""7504043|zh"", ""7359458|zh"", ""7820904|zh"", ""7482719|zh""]",0.16666666666666663,zh
946514,zh-en,florida lobster season什么时候开始,"[""7846366|en"", ""7846366|es"", ""7846366|zh""]","[""7846366|zh"", ""7256698|zh"", ""7234324|zh"", ""7067881|zh"", ""7260903|zh"", ""7942141|zh"", ""7970512|zh"", ""7083125|zh"", ""7847653|zh"", ""7458783|zh""]",0.5,zh
946659,zh-en,hiv rash什么时候开始,"[""7433548|en"", ""7433548|es"", ""7433548|zh""]","[""7433548|zh"", ""7957247|zh"", ""7413839|zh"", ""7698589|zh"", ""7715871|zh"", ""7325995|zh"", ""7942203|zh"", ""7392602|zh"", ""7421584|zh"", ""25021|zh""]",0.4,zh
946660,zh-en,HIV症状什么时候show,"[""7957247|en"", ""7957247|es"", ""7957247|zh""]","[""7957247|zh"", ""7075754|zh"", ""7413839|zh"", ""7433548|zh"", ""7325995|zh"", ""7103054|zh"", ""7208297|zh"", ""7392602|zh"", ""7677110|zh"", ""279540|zh""]",0.19999999999999996,zh
946779,zh-en,jamaica什么时候庆祝独立,"[""6141957|en"", ""6141957|es"", ""6141957|zh""]","[""621218|zh"", ""6141957|zh"", ""7252753|zh"", ""7257327|zh"", ""3644878|zh"", ""3052765|zh"", ""157342|zh"", ""5355094|zh"", ""7933937|zh"", ""7695721|zh""]",0.19999999999999996,zh
94680,zh-en,collude ，定义,"[""1181125|en"", ""1181125|es"", ""1181125|zh""]","[""7214434|zh"", ""7244955|zh"", ""7116141|zh"", ""7239292|zh"", ""7172155|zh"", ""7984054|zh"", ""7958302|zh"", ""7391131|zh"", ""458748|zh"", ""7460655|zh""]",0.5,zh
946903,zh-en,madden什么时候发布w ea access,"[""7803318|en"", ""7803318|es"", ""7803318|zh""]","[""7803318|zh"", ""7259912|zh"", ""7197845|zh"", ""2462113|zh"", ""7335442|zh"", ""7260903|zh"", ""7569528|zh"", ""7257078|zh"", ""7285551|zh"", ""7838970|zh""]",0.16666666666666663,zh
947412,zh-en,牛皮癣什么时候start,"[""7743952|en"", ""7743952|es"", ""7743952|zh""]","[""7743952|zh"", ""7715871|zh"", ""7351070|zh"", ""7957247|zh"", ""7433548|zh"", ""7325995|zh"", ""7594320|zh"", ""7677110|zh"", ""8009106|zh"", ""2504788|zh""]",0.25,zh
947750,zh-en,夏天什么时候finish,"[""73799|en"", ""73799|es"", ""73799|zh""]","[""7850214|zh"", ""73799|zh"", ""7853910|zh"", ""4404202|zh"", ""2600355|zh"", ""7093441|zh"", ""409338|zh"", ""7078754|zh"", ""4590299|zh"", ""721893|zh""]",0.25,zh
947914,zh-en,chinese school year什么时候开始,"[""7910373|en"", ""7910373|es"", ""7910373|zh""]","[""7910373|zh"", ""8009106|zh"", ""7256129|zh"", ""7201716|zh"", ""2351480|zh"", ""4404202|zh"", ""7223384|zh"", ""73799|zh"", ""7320992|zh"", ""7887227|zh""]",0.4,zh
94868,zh-en,无色definition,"[""7360414|en"", ""7360414|es"", ""7360414|zh""]","[""7360414|zh"", ""2000768|zh"", ""7279722|zh"", ""7077506|zh"", ""7709708|zh"", ""7090639|zh"", ""7741669|zh"", ""7680252|zh"", ""7450620|zh"", ""2154924|zh""]",0.5,zh
94936,zh-en,columbia sc phone number,"[""7396564|en"", ""7396564|es"", ""7396564|zh""]","[""7396564|es"", ""7396564|en"", ""2137948|en"", ""7144279|es"", ""7572669|en"", ""7681407|es"", ""7518400|en"", ""7572669|es"", ""7681407|en"", ""7079075|en""]",0.6666666666666667,es
94953,zh-en,columbus iron works,"[""7578826|en"", ""7578826|es"", ""7578826|zh""]","[""7578826|en"", ""7578826|es"", ""7740107|en"", ""7180684|en"", ""7160810|en"", ""7820055|en"", ""7926959|en"", ""7994979|en"", ""7852576|en"", ""7160810|es""]",1.0,en
949549,zh-en,australian grand prix是什么时候,"[""7910773|en"", ""7910773|es"", ""7910773|zh""]","[""7910773|zh"", ""7239131|zh"", ""7494770|zh"", ""7847653|zh"", ""7494769|zh"", ""7508018|zh"", ""7173064|zh"", ""212291|zh"", ""7825091|zh"", ""7553529|zh""]",0.4,zh
949686,zh-en,比尔特摩尔什么时候为biltmore christmas装饰,"[""7823655|en"", ""7823655|es"", ""7823655|zh""]","[""7480598|zh"", ""7532380|zh"", ""4084019|zh"", ""7823655|zh"", ""7825091|zh"", ""7437431|zh"", ""7752461|zh"", ""7255591|zh"", ""7869456|zh"", ""7675542|zh""]",0.1428571428571429,zh
949856,zh-en,christmas是什么时候,"[""2930408|en"", ""2930408|es"", ""2930408|zh""]","[""2930408|zh"", ""7256129|zh"", ""7480598|zh"", ""409338|zh"", ""7223384|zh"", ""7236174|zh"", ""1423560|zh"", ""7816450|zh"", ""7121801|zh"", ""7869456|zh""]",0.25,zh
949891,zh-en,college softball world series什么时候播出,"[""7969008|en"", ""7969008|es"", ""7969008|zh""]","[""7969008|zh"", ""7234324|zh"", ""7333719|zh"", ""3960785|zh"", ""7847653|zh"", ""7910734|zh"", ""4923015|zh"", ""7753829|zh"", ""7255377|zh"", ""4468296|zh""]",0.5714285714285714,zh
950016,zh-en,瑞士的daylight time是什么时候,"[""7754765|en"", ""7754765|es"", ""7754765|zh""]","[""7754765|zh"", ""7410122|zh"", ""7936377|zh"", ""256757|zh"", ""7438631|zh"", ""7237429|zh"", ""7849778|zh"", ""7679151|zh"", ""7812355|zh"", ""7589675|zh""]",0.16666666666666663,zh
950139,zh-en,电子filing什么时候可用,"[""7761049|en"", ""7761049|es"", ""7761049|zh""]","[""7376469|zh"", ""5807303|zh"", ""7103122|zh"", ""7335442|zh"", ""8009106|zh"", ""7761049|zh"", ""7363818|zh"", ""7359458|zh"", ""7994382|zh"", ""4147645|zh""]",0.19999999999999996,zh
950199,zh-en,elon musk的生日是什么时候？,"[""7858147|en"", ""7858147|es"", ""7858147|zh""]","[""7858147|zh"", ""7701325|zh"", ""7256455|zh"", ""7345826|zh"", ""7729353|zh"", ""7605111|zh"", ""7975382|zh"", ""7607918|zh"", ""7592463|zh"", ""7664604|zh""]",0.2857142857142857,zh
950306,zh-en,什么时候fertilization,"[""7833470|en"", ""7833470|es"", ""7833470|zh""]","[""7392437|zh"", ""5340259|zh"", ""7315405|zh"", ""7255867|zh"", ""7942141|zh"", ""7288431|zh"", ""7535591|zh"", ""7931739|zh"", ""1245188|zh"", ""7299717|zh""]",0.33333333333333337,zh
950556,zh-en,hurricane season atlantic是什么时候,"[""7897534|en"", ""7897534|es"", ""7897534|zh""]","[""7458783|zh"", ""7897534|zh"", ""2600355|zh"", ""7093441|zh"", ""7121570|zh"", ""7093996|zh"", ""7083275|zh"", ""7847653|zh"", ""7123539|zh"", ""7765502|zh""]",0.5,zh
950731,zh-en,你的birthday什么时候正式,"[""7975382|en"", ""7975382|es"", ""7975382|zh""]","[""7975382|zh"", ""7256129|zh"", ""7255867|zh"", ""7995270|zh"", ""621218|zh"", ""7737778|zh"", ""7535591|zh"", ""7392437|zh"", ""7974560|zh"", ""7840719|zh""]",0.16666666666666663,zh
95089,zh-en,comcast customer support number,"[""925603|en"", ""925603|es"", ""925603|zh""]","[""925603|en"", ""925603|es"", ""2137948|en"", ""5693491|en"", ""2137948|es"", ""5693491|es"", ""925603|zh"", ""5693491|zh"", ""7087388|en"", ""7806656|en""]",1.0,en
95091,zh-en,comcast direct sales number,"[""5693491|en"", ""5693491|es"", ""5693491|zh""]","[""5693491|en"", ""925603|en"", ""925603|es"", ""5693491|es"", ""2137948|en"", ""5693491|zh"", ""925603|zh"", ""2137948|es"", ""7201027|en"", ""7806656|en""]",1.0,en
951114,zh-en,mental health week是什么时候？,"[""7906436|en"", ""7906436|es"", ""7906436|zh""]","[""7906436|zh"", ""7374761|zh"", ""7349980|zh"", ""7480598|zh"", ""7679151|zh"", ""7767963|zh"", ""3957337|zh"", ""7511610|zh"", ""7072101|zh"", ""7355752|zh""]",0.5,zh
951262,zh-en,Basketball rivalry week是什么时候,"[""7753829|en"", ""7753829|es"", ""7753829|zh""]","[""7255377|zh"", ""7254864|zh"", ""7876915|zh"", ""6565362|zh"", ""7234324|zh"", ""7225980|zh"", ""7228036|zh"", ""7222275|zh"", ""7847653|zh"", ""7811173|zh""]",0.6,zh
951540,zh-en,约翰·亚当斯总统的生日是什么birthday,"[""7836393|en"", ""7836393|es"", ""7836393|zh""]","[""7836393|zh"", ""7181079|zh"", ""7695721|zh"", ""7938002|zh"", ""7853562|zh"", ""7803813|zh"", ""7257320|zh"", ""621218|zh"", ""7616310|zh"", ""7729353|zh""]",0.125,zh
951853,zh-en,sock day是什么时候,"[""7840719|en"", ""7840719|es"", ""7840719|zh""]","[""7840719|zh"", ""8003509|zh"", ""4984619|zh"", ""7896531|zh"", ""7790138|zh"", ""7083275|zh"", ""7255591|zh"", ""3644878|zh"", ""7935682|zh"", ""7480598|zh""]",0.5,zh
951875,zh-en,spiderman day是什么时候,"[""7896531|en"", ""7896531|es"", ""7896531|zh""]","[""7896531|zh"", ""7083275|zh"", ""7803813|zh"", ""3644878|zh"", ""7830076|zh"", ""7592463|zh"", ""7840719|zh"", ""7243959|zh"", ""4779212|zh"", ""7950765|zh""]",0.4,zh
951901,zh-en,spring是哪一天？,"[""409338|en"", ""409338|es"", ""409338|zh""]","[""7095306|zh"", ""3347477|zh"", ""7840719|zh"", ""7095217|zh"", ""409338|zh"", ""7499172|zh"", ""3644878|zh"", ""256757|zh"", ""7975382|zh"", ""1727634|zh""]",0.33333333333333337,zh
951916,zh-en,st patrick是什么时候,"[""7869456|en"", ""7869456|es"", ""7869456|zh""]","[""7869456|zh"", ""7077970|zh"", ""7247747|zh"", ""7083275|zh"", ""7287590|zh"", ""7769204|zh"", ""7952374|zh"", ""7480598|zh"", ""7311236|zh"", ""7767788|zh""]",0.5,zh
952047,zh-en,Netflix series什么时候有十一,"[""7956187|en"", ""7956187|es"", ""7956187|zh""]","[""7956187|zh"", ""7765190|zh"", ""7249906|zh"", ""7477995|zh"", ""7333719|zh"", ""1435341|zh"", ""7085516|zh"", ""7362321|zh"", ""4923015|zh"", ""7355752|zh""]",0.16666666666666663,zh
952174,zh-en,一年中什么time去阿拉斯加最好,"[""2600355|en"", ""2600355|es"", ""2600355|zh""]","[""7772719|zh"", ""2600355|zh"", ""7990813|zh"", ""7970512|zh"", ""7886659|zh"", ""7546064|zh"", ""7537196|zh"", ""7278190|zh"", ""7095246|zh"", ""7093441|zh""]",0.1428571428571429,zh
952647,zh-en,宜彭灯会的date是什么时候决定的,"[""7752461|en"", ""7752461|es"", ""7752461|zh""]","[""7752461|zh"", ""7847653|zh"", ""7260903|zh"", ""7251424|zh"", ""7083275|zh"", ""7975382|zh"", ""1580297|zh"", ""4484371|zh"", ""7533570|zh"", ""7256480|zh""]",0.09999999999999998,zh
95283,zh-en,commercial real estate manager salary,"[""7341517|en"", ""7341517|es"", ""7341517|zh""]","[""7341517|en"", ""7382162|en"", ""7382162|es"", ""7394047|en"", ""7341517|es"", ""7352367|en"", ""7565154|en"", ""7341517|zh"", ""7382162|zh"", ""7695477|en""]",1.0,en
95286,zh-en,商业漫游definition,"[""2462113|en"", ""2462113|es"", ""2462113|zh""]","[""7518278|zh"", ""2462113|zh"", ""402009|zh"", ""7238172|zh"", ""7393434|zh"", ""7405441|zh"", ""7797828|zh"", ""7898532|zh"", ""7529532|zh"", ""7809071|zh""]",0.33333333333333337,zh
952860,zh-en,expected流感season何时达到高峰,"[""7942203|en"", ""7942203|es"", ""7942203|zh""]","[""7942203|zh"", ""3967230|zh"", ""7345505|zh"", ""7534472|zh"", ""3226546|zh"", ""7286963|zh"", ""5060022|zh"", ""7532258|zh"", ""7492976|zh"", ""7142921|zh""]",0.33333333333333337,zh
952956,zh-en,king alaska什么时候跑,"[""7970512|en"", ""7970512|es"", ""7970512|zh""]","[""7866317|zh"", ""7256654|zh"", ""7772719|zh"", ""7970512|zh"", ""2600355|zh"", ""7262540|zh"", ""7959497|zh"", ""7778459|zh"", ""7093996|zh"", ""7990813|zh""]",0.4,zh
953003,zh-en,寄出税表的last一天是什么时候,"[""3591182|en"", ""3591182|es"", ""3591182|zh""]","[""7820904|zh"", ""3591182|zh"", ""2206887|zh"", ""7594819|zh"", ""7421082|zh"", ""3937248|zh"", ""7482719|zh"", ""7627837|zh"", ""4005338|zh"", ""7901388|zh""]",0.125,zh
95308,zh-en,委任官员definition,"[""7959854|en"", ""7959854|es"", ""7959854|zh""]","[""7959854|zh"", ""7211302|zh"", ""7396947|zh"", ""7147274|zh"", ""7130327|zh"", ""7210590|zh"", ""7881110|zh"", ""7340037|zh"", ""7318768|zh"", ""7175989|zh""]",0.33333333333333337,zh
953262,zh-en,northville art fair是什么时候,"[""7754238|en"", ""7754238|es"", ""7754238|zh""]","[""7754238|zh"", ""7090765|zh"", ""7255591|zh"", ""7884647|zh"", ""7825091|zh"", ""7559250|zh"", ""7956187|zh"", ""7088626|zh"", ""7847653|zh"", ""7748175|zh""]",0.5714285714285714,zh
953274,zh-en,dove season alabama的开幕日是什么时候,"[""7847653|en"", ""7847653|es"", ""7847653|zh""]","[""7847653|zh"", ""7251424|zh"", ""7290624|zh"", ""7234324|zh"", ""2562120|zh"", ""7438194|zh"", ""7174576|zh"", ""7093996|zh"", ""7724665|zh"", ""3644878|zh""]",0.33333333333333337,zh
953281,zh-en,oscars ceremony是什么时候,"[""303454|en"", ""303454|es"", ""303454|zh"", ""677869|en"", ""677869|es"", ""677869|zh""]","[""7494770|zh"", ""7923875|zh"", ""77694|zh"", ""7494769|zh"", ""677869|zh"", ""303454|zh"", ""7855601|zh"", ""7523462|zh"", ""7555831|zh"", ""5947499|zh""]",0.4,zh
953342,zh-en,红杉马拉松什么时候marathon,"[""7866317|en"", ""7866317|es"", ""7866317|zh""]","[""7866317|zh"", ""7256654|zh"", ""7255377|zh"", ""7607918|zh"", ""7234324|zh"", ""7553529|zh"", ""7251424|zh"", ""7138875|zh"", ""2600355|zh"", ""7533570|zh""]",0.19999999999999996,zh
953436,zh-en,夏威夷slow season是什么时候,"[""7825104|en"", ""7825104|es"", ""7825104|zh""]","[""7825104|zh"", ""7070042|zh"", ""7350586|zh"", ""7234324|zh"", ""7223384|zh"", ""7537196|zh"", ""7695721|zh"", ""7724665|zh"", ""7482898|zh"", ""7251424|zh""]",0.19999999999999996,zh
953483,zh-en,summer是什么时候,"[""721893|en"", ""721893|es"", ""721893|zh""]","[""7850214|zh"", ""73799|zh"", ""7853910|zh"", ""409338|zh"", ""4404202|zh"", ""2600355|zh"", ""721893|zh"", ""1727634|zh"", ""7888680|zh"", ""7121801|zh""]",0.25,zh
953562,zh-en,virginia presidential primary是什么时候,"[""7796345|en"", ""7796345|es"", ""7796345|zh""]","[""7796345|en"", ""7796345|zh"", ""7796345|es"", ""7587536|zh"", ""7169778|zh"", ""3052765|zh"", ""7855269|zh"", ""3187134|zh"", ""7803813|zh"", ""7091657|zh""]",0.5,en
953765,zh-en,ri的vj day是什么时候,"[""3052765|en"", ""3052765|es"", ""3052765|zh""]","[""3052765|zh"", ""7256654|zh"", ""7243959|zh"", ""7825091|zh"", ""7091657|zh"", ""7643677|zh"", ""7803813|zh"", ""256757|zh"", ""7222275|zh"", ""7255591|zh""]",0.1428571428571429,zh
953991,zh-en,当mlk给他我有一个a dream,"[""2252799|en"", ""2252799|es"", ""2252799|zh""]","[""7938563|zh"", ""2252799|zh"", ""7637066|zh"", ""7125270|zh"", ""7943554|zh"", ""7957674|zh"", ""7477995|zh"", ""7997923|zh"", ""7997884|zh"", ""7879904|zh""]",0.2222222222222222,zh
954144,zh-en,停电多久fridge里的东西都会变质,"[""220060|en"", ""220060|es"", ""220060|zh""]","[""699840|zh"", ""220060|zh"", ""7699364|zh"", ""7307998|zh"", ""7719133|zh"", ""7609597|zh"", ""7902177|zh"", ""7553647|zh"", ""7314273|zh"", ""1033855|zh""]",0.11111111111111116,zh
954385,zh-en,宝宝应该什么时候start午睡,"[""2258663|en"", ""2258663|es"", ""2258663|zh""]","[""2258663|zh"", ""7491890|zh"", ""7428748|zh"", ""913956|zh"", ""7571873|zh"", ""7783786|zh"", ""7931739|zh"", ""2504788|zh"", ""7572500|zh"", ""7286297|zh""]",0.16666666666666663,zh
954403,zh-en,宝宝什么时候应该say words,"[""7888525|en"", ""7888525|es"", ""7888525|zh""]","[""358696|zh"", ""7769020|zh"", ""4350826|zh"", ""7888525|zh"", ""7762556|zh"", ""7072101|zh"", ""7254776|zh"", ""3571425|zh"", ""7572500|zh"", ""7381328|zh""]",0.19999999999999996,zh
95483,zh-en,常用chinese name xiao的意思,"[""7299158|en"", ""7299158|es"", ""7299158|zh""]","[""7299158|en"", ""7526367|zh"", ""7850739|zh"", ""7890108|zh"", ""3369732|zh"", ""7143588|zh"", ""7585058|zh"", ""7584708|zh"", ""3038957|zh"", ""7688065|zh""]",0.33333333333333337,en
95512,zh-en,常见的dagger types,"[""7311627|en"", ""7311627|es"", ""7311627|zh""]","[""7463950|zh"", ""7086280|zh"", ""7479083|zh"", ""7695210|zh"", ""5685170|zh"", ""7514111|zh"", ""7101411|zh"", ""7081347|zh"", ""7231321|zh"", ""7405441|zh""]",0.5,zh
955295,zh-en,什么时候check混合酸碱度,"[""7800288|en"", ""7800288|es"", ""7800288|zh""]","[""6736855|zh"", ""7129589|zh"", ""7495509|zh"", ""787564|zh"", ""7535614|zh"", ""7965476|zh"", ""7800288|zh"", ""7170315|zh"", ""7620582|zh"", ""5340259|zh""]",0.19999999999999996,zh
955324,zh-en,什么时候cut覆盆子 > ？,"[""7909379|en"", ""7909379|es"", ""7909379|zh""]","[""7909379|zh"", ""7311273|zh"", ""4084019|zh"", ""7239072|zh"", ""7315405|zh"", ""7385379|zh"", ""4227614|zh"", ""7461673|zh"", ""7072101|zh"", ""7320560|zh""]",0.25,zh
955530,zh-en,什么时候给宝宝introduce海鲜,"[""7869852|en"", ""7869852|es"", ""7869852|zh""]","[""7869852|zh"", ""7925182|zh"", ""7653973|zh"", ""3571425|zh"", ""7719129|zh"", ""7843599|zh"", ""7581991|zh"", ""7658662|zh"", ""2504788|zh"", ""7184696|zh""]",0.16666666666666663,zh
